LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,C,CONV,1,0.0775,221000,8/29/06,10/1/06,205777,480,428,480,No PMI Insurance,Sicklerville,NJ,8081,620,0.065,0.1375,0.0775,,0.015,,6,6W1BD,9/1/11,0.015,6,0,,6,CURRENT,0,,,,,201964.72,0.0775,12/16/10,586,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0812,133000,9/25/03,11/1/03,125400,360,273,360,No PMI Insurance,(Friendship) Van Dyne,WI,54979,661,,,,,,,,,,,,,,,CURRENT,0,,,,,115862.2,0.0812,12/2/10,658,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,,CONV,1,0.097,70000,9/30/05,11/1/05,52500,360,297,0,No PMI Insurance,Memphis,TN,38111,677,0.0625,0.157,0.097,,0.01,0,6,6W1BD,10/1/07,0.01,6,0,,6,CURRENT,0,,,70000,12/16/05,50565.19,0.097,11/27/10,707,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0635,215000,8/10/05,10/1/05,168000,360,296,360,No PMI Insurance,Upper Marlboro,MD,20772,598,,,,,,,,,,,,,,,CURRENT,0,,,,,155500.58,0.0635,12/18/10,731,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,2,0.10415,169000,10/31/05,12/1/05,33800,180,118,360,No PMI Insurance,Salt Lake City,UT,84106,729,,,,,,0,,,,,,,,,CURRENT,0,,,150000,12/20/05,32451.35,0.10415,12/10/10,771,N,Y,126556.36,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08225,74000,11/30/05,1/1/06,62000,360,300,0,No PMI Insurance,Greece,NY,14616,562,,,,,,0,,,,,,,,,30 DPD,0,,,66900,1/27/10,59119.08,0.08225,10/26/10,541,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.087,197000,10/19/05,12/1/05,39400,180,118,360,No PMI Insurance,Painesville,OH,44077,757,,,,,,0,,,,,,,,,CURRENT,0,,,140000,10/4/10,37612.64,0.087,12/9/10,611,N,Y,147430.33,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0698,217000,1/29/07,4/1/07,180500,360,314,326,No PMI Insurance,Pleasantville,NJ,8232,591,,,,,,,,,,,,,,,CURRENT,0,1/19/10,,168040,9/30/09,175597.45,0.045,12/16/10,542,N,Y,,,N,,,5000
,,SF,,SUBPRIME,P,CONV,1,0.07,156000,8/20/03,10/1/03,129425,360,272,0,No PMI Insurance,Moreno Valley,CA,92553,492,,,,,,0,,,,,,,,,CURRENT,0,,,,,114536.48,0.07,12/16/10,610,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.065,307000,12/9/04,2/1/05,244000,360,289,360,No PMI Insurance,Charlotte,NC,28270,647,,,,,,,,,,,,,,,30 DPD,0,,,,,225202.6,0.065,12/29/10,527,N,Y,,,N,58446.75,12/31/10,5000
,,SF,I,SUBPRIME,,PMI,1,0.07,129000,3/5/04,5/1/04,109650,360,278,0,Mortgage Guaranty Co,Las Vegas,NV,89110,712,,,,,,0,,,,,,,,,CURRENT,0,,,,,92546.87,0.07,12/16/10,708,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.07,68500,8/18/98,10/1/98,65000,180,32,180,No PMI Insurance,Akron,OH,44313,,,,,,,,,,,,,,,,CURRENT,0,,,70000,12/13/10,17345,0.07,12/14/10,615,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,R,CONV,1,0.0675,290000,12/22/04,2/1/05,138800,360,288,0,No PMI Insurance,Brick,NJ,8724,619,,,,,,0,,,,,,,,,CURRENT,0,,,270000,1/29/05,128405.8,0.0675,12/16/10,671,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.07875,300000,8/28/06,10/1/06,240000,360,332,540,No PMI Insurance,Orlando,FL,32824,,0.06875,0.13875,0.07875,,0.01,0,12,6W1BD,9/1/08,0.01,12,0,,12,FC,0,,3/19/09,124500,11/30/10,238686.92,0.1,12/31/10,564,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.08575,150000,9/30/05,11/1/05,119920,360,298,360,No PMI Insurance,Statesville,NC,28677,526,,,,,,0,,,,,,,,,30 DPD,0,,,,,113932.48,0.08575,12/3/10,478,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.05375,216000,11/9/04,1/1/05,172400,360,287,360,No PMI Insurance,Franklin Park,IL,60131,,0.0325,0.10375,0,,0.02,,12,W1YTB,12/1/09,0.02,12,0,,12,CURRENT,0,,,98000,10/7/10,154355.98,0.035,12/2/10,574,N,N,,,N,,,VARIOUS
,,2F,P,SUBPRIME,C,CONV,1,0.0685,632000,5/10/06,7/1/06,360000,360,306,360,No PMI Insurance,New Rochelle,NY,10801,640,,,,,,,,,,,,,,,30 DPD,0,,,,,341250.85,0.0685,12/28/10,500,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0885,115000,9/25/06,11/1/06,85000,360,308,360,No PMI Insurance,Wrightsville,PA,17368,611,0.065,0.1485,0.0885,,0.015,,6,6W1BD,10/1/08,0.015,6,0,,6,CURRENT,0,,,,,81994.55,0.0885,12/27/10,680,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0955,106000,5/16/06,7/1/06,95000,360,305,360,No PMI Insurance,Elkin,NC,28621,627,,,,,,,,,,,,,,,CURRENT,0,,,,,90516.75,0.0955,12/10/10,662,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0653,495000,9/22/06,11/1/06,286300,360,316,360,No PMI Insurance,Whittier,CA,90605,,,,,,,,,,,,,,,,REPERF,0,,,297709,6/3/09,273871.4,0.0653,11/30/10,542,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07,126000,10/10/06,12/1/06,100800,360,310,360,No PMI Insurance,Duncan,SC,29334,706,0.0275,0.13,0,,0.01,,6,6W1BD,11/1/11,0.01,6,0,,6,CURRENT,0,,,109000,10/29/09,100727.91,0.07,12/4/10,620,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09725,70000,5/25/06,7/1/06,56000,360,305,360,No PMI Insurance,Pittsburgh,PA,15207,552,,,,,,,,,,,,,,,CURRENT,0,,,22500,4/28/09,54229.38,0.09725,12/6/10,606,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.081,70000,5/17/05,7/1/05,59375,360,294,360,No PMI Insurance,Lawton,OK,73505,609,0.081,0.141,0,,0.01,,6,6W1BD,6/1/07,0.01,6,0,,6,30 DPD,0,,,65000,9/12/06,56921.63,0.08625,11/3/10,570,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,298500,6/26/06,8/1/08,268200,336,335,336,No PMI Insurance,Goodyear,AZ,85338,714,,,,,,,,,,,,,,,FC,0,,2/3/09,106000,10/21/10,262033.07,0.0699,,606,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0775,188000,2/28/06,4/1/06,159800,360,302,360,No PMI Insurance,Plymouth,MI,48170,582,0.055,0.1375,0.0775,,0.01,,6,6W1BD,3/1/08,0.01,6,0,,6,CURRENT,0,,,,,152220.01,0.0775,12/15/10,668,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07425,115000,11/15/06,1/1/07,56500,180,131,180,No PMI Insurance,Twin Falls,ID,83301,561,,,,,,,,,,,,,,,CURRENT,0,,,115000,10/24/06,46899.99,0.07425,12/6/10,700,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0895,87000,12/19/06,2/1/07,78300,360,312,360,No PMI Insurance,Buffalo,NY,14220,599,,,,,,,,,,,,,,,CURRENT,0,,,,,75679.49,0.0895,12/10/10,641,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.094,500000,12/8/06,2/1/07,350000,360,312,315,No PMI Insurance,Whitestone,NY,11357,517,,,,,,,,,,,,,,,CURRENT,64574.06,10/6/10,,527000,6/11/10,352716.84,0.044,12/3/10,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.066,260000,8/19/05,10/1/05,208000,360,304,360,No PMI Insurance,Phoenix,AZ,85044,696,0.055,0.126,0.066,,0.01,,6,6W1BD,9/1/07,0.01,6,0,,6,90 DPD,0,,,163000,9/10/10,197732.3,0.066,11/18/10,475,Y,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.077,108900,1/24/06,3/1/06,87120,360,301,360,No PMI Insurance,Pflugerville,TX,78660,592,0.0599,0.147,0.077,,0.01,0,6,6W1BD,2/1/08,0.01,6,0,,6,CURRENT,0,,,,,87118.03,0.077,12/9/10,549,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09375,68000,9/23/97,11/1/97,59466,360,202,0,No PMI Insurance,Dayton,OH,45416,532,0.0675,0.16375,0.09375,,0.01,0,6,6W1BD,4/1/98,0.01,6,0,,6,30 DPD,0,,,68000,3/7/06,51610.16,0.09375,12/2/10,654,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.07375,675000,2/27/02,4/1/02,506250,360,291,0,No PMI Insurance,Elberton,GA,30635,546,,,,,,0,,,,,,,,,90 DPD,0,,,489000,12/15/10,473839.29,0.07375,5/11/09,637,N,Y,,,N,,,5000
,,PD,P,FHA,C,FHA,1,0.06,120000,7/31/09,9/1/09,103785,360,343,360,FHA,Tucson,AZ,85746,,,,,,,,,,,,,,,,CURRENT,0,,,,,102068.5,0.06,12/3/10,666,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.02,201000,8/1/05,9/1/05,160800,305,296,305,No PMI Insurance,Tampa,FL,33615,655,,,,,,0,,,,,,,,,CURRENT,39347,4/21/10,,145000,3/23/10,168563.58,0.02,12/10/10,621,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.07,185000,10/23/06,12/1/06,148000,360,354,600,No PMI Insurance,Everett,WA,98204,601,0.06125,0.13,0.07,,0.01,,6,6W1BD,11/1/08,0.01,6,0,,6,90 DPD,0,,,98000,12/23/10,147862.57,0.07,5/23/07,561,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.1063,42000,7/14/03,9/1/03,33600,360,283,0,No PMI Insurance,Winstonville,MS,38781,462,,,,,,0,,,,,,,,,REPERF,0,,,39500,12/10/10,32201.03,0.1063,11/5/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.091,350000,7/19/06,9/1/06,135000,480,427,480,No PMI Insurance,Deptford Twp.,NJ,8096,536,,,,,,,,,,,,,,,CURRENT,0,,,,,131441.92,0.091,12/30/10,538,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08375,425000,9/27/06,11/1/06,382500,360,339,540,No PMI Insurance,Washougal,WA,98671,511,0.07375,0.14375,0.08375,,0.01,,12,6W1BD,10/1/08,0.01,12,0,,12,REO,0,,5/16/09,152000,12/31/10,381133.21,0.08375,6/13/08,507,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0472,310000,9/21/06,11/1/06,310000,452,429,452,No PMI Insurance,Jacksonville,FL,32246,122,,,,,,,,,,,,,,,CURRENT,0,1/23/09,,210000,11/13/08,227507.74,0.0472,12/30/10,629,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0688,123000,2/23/04,4/1/04,47000,360,278,360,No PMI Insurance,Newark,DE,19713,719,,,,,,,,,,,,,,,CURRENT,0,,,,,42841.07,0.0688,12/31/10,698,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,73000,9/9/05,1/1/08,65700,334,297,311,No PMI Insurance,Toledo,OH,43609,614,,,,,,,,,,,,,,,CURRENT,0,12/4/09,,7200,6/26/09,61792.83,0.0375,12/9/10,424,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0538,152000,4/26/04,6/1/04,121600,360,279,360,No PMI Insurance,Winfield,IL,60190,726,,,,,,,,,,,,,,,CURRENT,0,,,,,86196.98,0.0538,12/30/10,773,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0655,126500,11/12/04,1/1/05,69000,360,287,360,No PMI Insurance,St. Petersburg,FL,33711,583,,,,,,,,,,,,,,,CURRENT,0,,,,,63195.31,0.0655,12/8/10,640,N,Y,,,N,10201.96,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0601,790000,2/15/07,4/1/07,405000,480,433,480,No PMI Insurance,Thousand Oaks,CA,91360,726,,,,,,,,,,,,,,,CURRENT,0,,,,,393999.08,0.0601,12/27/10,800,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0507,475000,2/16/06,4/1/06,332500,326,302,566,No PMI Insurance,American Canyon,CA,94503,502,,,,,,,,,,,,,,,CURRENT,0,12/31/08,,180000,12/29/08,242473.1,0.0507,12/13/10,686,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0911,84000,10/26/06,3/1/08,75600,345,310,313,No PMI Insurance,Ashtabula,OH,44004,539,,,,,,,,,,,,,,,CURRENT,0,10/12/10,,52000,2/22/10,79009.95,0.04735,12/10/10,458,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0898,81000,11/24/06,1/1/07,81000,458,431,437,No PMI Insurance,Princeton,IN,47670,592,,,,,,,,,,,,,,,CURRENT,0,7/7/10,,53500,3/31/10,84041.5,0.04105,12/3/10,409,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0795,140000,1/25/05,3/1/05,140000,360,289,360,No PMI Insurance,Alloway,NJ,8001,645,,,,,,,,,,,,,,,CURRENT,0,,,,,131583.92,0.0795,12/1/10,571,Y,Y,,,N,,,5000
,,CO,P,PRIME,P,CONV,1,0.08125,750000,5/26/93,7/1/93,562500,360,153,0,No PMI Insurance,Newport Beach,CA,92660,,,,,,,0,,,,,,,,,90 DPD,0,,,1075000,11/9/10,389710.37,0.08125,11/6/10,,N,N,,,N,,,2500
,,PD,P,SUBPRIME,P,CONV,1,0.08625,165000,6/12/06,8/1/06,129500,360,306,360,No PMI Insurance,Bethlehem,GA,30620,629,0.05625,0.14625,0.08625,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,CURRENT,0,,,,,124588.92,0.08625,12/31/10,469,N,Y,,,N,31985.25,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,135000,6/13/06,8/1/06,27000,340,315,340,No PMI Insurance,Hazel Crest,IL,60429,676,,,,,,,,,,,,,,,90 DPD,0,7/23/08,,105000,2/21/08,19631.83,0.07,10/26/10,467,N,Y,132470,1/7/11,N,,,5000
,,CO,S,SUBPRIME,,CONV,2,0.101,166000,12/6/06,2/1/07,32760,360,311,360,No PMI Insurance,Mesa,AZ,85209,675,,,,,,,,,,,,,,,CURRENT,0,,,166000,12/5/06,31089.2,0.101,12/9/10,722,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0915,189000,12/8/05,2/1/06,170100,360,337,360,No PMI Insurance,Savannah,GA,31419,519,0.06,0.1515,0.0915,,0.01,,6,6WSLB,1/1/08,0.01,6,0,,6,FC,0,,4/5/07,110000,12/27/10,167951.75,0.0915,8/22/08,518,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0805,190000,9/16/04,11/1/04,109389,240,166,240,No PMI Insurance,Highland,CA,92346,558,,,,,,,,,,,,,,,30 DPD,0,,,190000,9/12/04,82417.93,0.0805,12/10/10,647,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.10235,249000,11/17/06,1/1/07,37350,360,310,360,No PMI Insurance,Champlin,MN,55316,605,,,,,,,,,,,,,,,CURRENT,0,,,249000,11/3/06,36398.99,0.10235,12/29/10,651,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0898,108000,11/30/04,1/15/05,97200,360,287,360,No PMI Insurance,Charlotte,TN,37036,635,,,,,,,,,,,,,,,CURRENT,0,,,,,91254.57,0.0898,12/10/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.07,86000,4/26/04,6/1/04,64500,312,283,403,No PMI Insurance,Rock Island,IL,61201,517,,,,,,,,,,,,,,,CURRENT,0,8/9/10,,74000,3/15/10,51501.12,0.02,12/10/10,496,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.05,194000,5/7/04,7/1/04,137356,295,282,295,No PMI Insurance,Cedar Park,TX,78613,686,,,,,,,,,,,,,,,30 DPD,0,9/30/09,,214250,12/9/08,151147.1,0.05,12/30/10,576,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.088,366500,8/17/04,10/1/04,274000,360,289,0,No PMI Insurance,Twain Harte,CA,95383,557,0.0675,0.148,0.088,,0.01,0,6,6WSLB,9/1/06,0.01,6,0,,6,90 DPD,0,,,259000,8/9/10,261498.17,0.088,12/6/10,474,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.07375,590000,3/8/07,5/1/07,472000,360,339,360,No PMI Insurance,Hallandale,FL,33009,,,,,,,,,,,,,,,,FC,0,,7/13/09,284400,10/15/10,470925.46,0.07375,,440,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,C,CONV,1,0.04,728500,6/30/06,5/1/10,590519.81,480,470,480,No PMI Insurance,Annapolis,MD,21403,,,,,,,,,,,,,,,,CURRENT,0,,,450000,10/15/10,585213.88,0.04,12/31/10,602,N,N,,,N,,,VARIOUS
,,PD,S,PRIME,P,CONV,1,0.05875,162000,6/27/03,8/1/03,144927,360,291,360,No PMI Insurance,West Palm Beach,FL,33411,,,,,,,,,,,,,,,,FC,0,,7/24/09,124900,11/30/10,132457.46,0.05875,,559,N,N,,,N,,,3660
,,PD,P,SUBPRIME,P,CONV,2,0.085,212000,11/16/05,1/1/06,42000,341,302,306,No PMI Insurance,The Colony,TX,75056,603,,,,,,0,,,,,,,,,CURRENT,0,10/4/10,,213000,7/13/10,41217.98,0.02,11/30/10,492,N,Y,166114.34,12/31/10,Y,,,5000
,,SF,S,SUBPRIME,CN,CONV,1,0.06625,1796000,5/29/06,5/1/07,1485000,360,318,360,No PMI Insurance,Hatteras,NC,27943,,,,,,,,,,,,,,,,90 DPD,0,,,750000,12/22/10,1188494.22,0.06625,,584,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,P,CONV,2,0.0452,155000,8/2/06,10/1/06,28400,332,310,332,No PMI Insurance,Spring Hill,FL,34609,645,,,,,,,,,,,,,,,CURRENT,0,3/4/09,,80000,1/20/09,20542.64,0.0452,12/10/10,556,N,Y,96591,4/5/10,N,,,1500
,,SF,P,SUBPRIME,R,CONV,1,0.0958,86500,9/21/06,11/1/06,77850,360,309,360,No PMI Insurance,Martinsville,VA,24112,552,,,,,,,,,,,,,,,CURRENT,0,,,,,70381.9,0.0958,12/10/10,620,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0767,205000,1/10/07,3/1/07,179041,360,313,360,No PMI Insurance,Rye,CO,81069,664,,,,,,,,,,,,,,,CURRENT,0,,,,,172197.88,0.0767,12/8/10,537,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.055,166500,11/24/03,1/1/04,110000,180,96,180,No PMI Insurance,Nashville,TN,37212,,,,,,,,,,,,,,,,30 DPD,1978.49,,,220000,10/19/10,70416.26,0.055,12/31/10,470,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,P,CONV,1,0.0899,84000,7/8/05,9/1/05,66800,360,314,0,No PMI Insurance,Spring Valley,IL,61362,602,,,,,,0,,,,,,,,,REO,0,,3/19/09,60000,7/29/10,64851.74,0.0899,10/6/09,582,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0876,45000,3/26/04,5/1/04,45000,360,279,360,No PMI Insurance,Buffalo,KS,66717,627,0.065,0.1476,0.0876,,0.015,,6,6W1BD,4/1/06,0.015,6,0,,6,CURRENT,0,,,,,37219.76,0.0876,12/1/10,580,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,245000,8/8/05,10/1/05,196000,329,297,329,No PMI Insurance,Hanover Park,IL,60133,623,,,,,,0,,,,,,,,,30 DPD,0,5/27/08,,150031,10/23/09,183125.72,0.07,12/31/10,634,N,Y,,,N,46612.87,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0837,86000,12/17/03,2/1/04,73100,360,276,360,No PMI Insurance,Newberry,SC,29108,609,,,,,,,,,,,,,,,CURRENT,0,,,,,67793.38,0.0837,12/6/10,626,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0623,140000,4/21/04,6/1/04,100000,360,281,360,No PMI Insurance,Cheltenham,PA,19012,637,,,,,,,,,,,,,,,30 DPD,0,,,,,87507.16,0.0623,12/10/10,482,N,Y,,,N,,,5000
,,4F,P,SUBPRIME,C,CONV,1,0.07,390000,3/29/05,6/1/05,240000,363,295,346,No PMI Insurance,North Las Vegas,NV,89030,631,,,,,,,,,,,,,,,CURRENT,0,8/11/10,,180000,8/2/10,265360.24,0.02,12/9/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0984,120300,10/10/97,11/10/97,85400,240,81,0,No PMI Insurance,Hiddenite,NC,28636,499,,,,,,0,,,,,,,,,CURRENT,0,,,,,59803.53,0.0984,12/9/10,557,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1074,63000,12/12/97,1/12/98,50400,180,23,360,No PMI Insurance,Raeford,NC,28376,599,,,,,,0,,,,,,,,,CURRENT,0,,,54000,8/5/05,46809.57,0.1074,12/9/10,629,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.1195,800000,8/30/01,10/1/01,140000,360,248,360,No PMI Insurance,Olathe,KS,66062,598,,,,,,0,,,,,,,,,CURRENT,0,,,786875,3/17/09,130040.42,0.1195,12/14/10,502,N,Y,196250,5/17/06,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0725,75000,6/25/02,8/1/02,72388,360,263,360,No PMI Insurance,Arizona City,AZ,85223,529,,,,,,0,,,,,,,,,90 DPD,0,,,41000,9/7/10,65884.74,0.06,12/24/10,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07375,75000,7/29/02,7/1/02,75615,306,273,306,No PMI Insurance,Dayton,OH,45424,480,,,,,,0,,,,,,,,,REPERF,0,2/8/07,,67000,8/9/10,76346.74,0.07375,11/8/10,571,Y,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.07,185000,3/27/06,5/1/06,175750,330,303,306,No PMI Insurance,Miami,FL,33196,549,,,,,,,,,,,,,,,CURRENT,0,11/3/10,,70000,7/30/10,198997.77,0.035,12/15/10,505,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0665,210000,1/12/05,3/1/05,175560,360,289,360,No PMI Insurance,Riverview,FL,33569,696,,,,,,,,,,,,,,,CURRENT,0,,,,,162410.64,0.0665,12/30/10,709,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0825,139500,9/22/06,11/1/06,125450,360,310,360,No PMI Insurance,Philadelphia,PA,19124,670,,,,,,,,,,,,,,,30 DPD,0,,,135218,10/17/06,120755.99,0.0825,11/15/10,498,N,Y,,,N,,,1500
,,PD,I,SUBPRIME,C,CONV,1,0.07,295000,10/25/04,12/1/04,221250,360,286,0,No PMI Insurance,Dumfries,VA,22026,723,,,,,,0,,,,,,,,,CURRENT,0,,,,,179971.89,0.07,11/19/10,808,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.075,280000,9/6/06,10/1/06,224000,360,309,360,No PMI Insurance,Fort Mohave,AZ,86426,,0.065,0.135,0.075,,0.01,0,6,6W1BD,9/1/08,0.01,6,0,,6,30 DPD,0,,,124474,12/16/10,214905.63,0.075,12/31/10,531,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0826,148000,9/25/06,11/1/06,138750,360,335,360,No PMI Insurance,Country Club Hills,IL,60478,,0.06,0.1426,0.0826,,0.01,,6,6WSLB,10/1/08,0.01,6,0,,6,REO,0,,12/29/09,60000,7/27/10,136454.32,0.09125,11/3/08,574,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0649,180000,3/24/04,5/1/04,142788,360,279,0,No PMI Insurance,Houston,TX,77071,582,,,,,,0,,,,,,,,,CURRENT,0,,,,,129832.65,0.0649,12/8/10,647,N,Y,,,N,,,5000
,,CMF,I,SUBPRIME,,CONV,1,0.0775,280000,6/18/04,7/18/04,214200,120,41,300,No PMI Insurance,Hartford,CT,6112,664,,,,,,,,,,,,,,,CURRENT,0,,,,,188121.35,0.0775,12/17/10,664,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0849,63000,3/19/04,5/1/04,50400,360,280,0,No PMI Insurance,Kansas City,MO,64128,643,0.0625,0.1449,0.0849,,0.01,0,6,6W1BD,4/1/06,0.01,6,0,,6,30 DPD,0,,,,,46244.92,0.0849,11/10/10,474,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0578,275000,5/17/04,7/1/04,247500,360,287,360,No PMI Insurance,Worcester,MA,1607,719,,,,,,,,,,,,,,,REPERF,0,,,230000,6/8/10,225232.19,0.0578,12/3/10,635,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.07625,82000,6/5/03,8/1/03,77400,360,270,0,Mortgage Guaranty Co,Fort Wayne,IN,46805,551,,,,,,0,,,,,,,,,CURRENT,0,,,74000,1/14/10,70723.33,0.07625,12/15/10,531,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,76000,2/25/04,4/1/04,15200,209,155,209,No PMI Insurance,Memphis,TN,38109,620,,,,,,0,,,,,,,,,CURRENT,0,10/30/06,,73500,9/13/06,9517.47,0.07,12/6/10,574,N,Y,60832.77,6/17/05,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,91500,5/5/05,6/1/05,82350,360,292,360,No PMI Insurance,Savannah,GA,31404,627,,,,,,,,,,,,,,,CURRENT,0,,,,,77285,0.075,12/6/10,706,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.074,260000,8/3/05,5/1/08,245000,330,300,421,No PMI Insurance,Windsor,CT,6095,593,,,,,,,,,,,,,,,90 DPD,0,5/3/10,,220000,12/7/10,247325.23,0.02,12/6/10,592,N,Y,,,N,,,5000
